id,hugo,info,entrez,created_at,updated_at
9777,ASPM,,259266,,
9778,DNAJC28,,54943,,
9779,C9orf21,,195827,,
9780,PURB,,5814,,
9781,PDE12,,201626,,
9782,GSC,,145258,,
9783,SLAMF7,,57823,,
9784,FGFR1,,2260,,
9785,SUPT6H,,6830,,
9786,TNFRSF10B,,8795,,
9787,CCDC125,,202243,,
9788,KIAA0664L3,,100132341,,
9789,KIR2DL1,,3802,,
9790,KCNE4,,23704,,
9791,HEATR8,,374977,,
9792,C7orf58,,79974,,
9793,LILRB1,,10859,,
9794,GPR64,,10149,,
9795,C4orf27,,54969,,
9796,NUDT1,,4521,,
9797,PVRL2,,5819,,
9798,COL8A2,,1296,,
9799,DNAJB11,,51726,,
9800,SARS2,,54938,,
9801,PDZD11,,51248,,
9802,GMFB,,2764,,
9803,SPOCK3,,50859,,
9804,FOXL2,,668,,
9805,NT5C,,30833,,
9806,TAPBP,,6892,,
9807,SNW1,,22938,,
9808,PLS3,,5358,,
9809,GRAMD4,,23151,,
9810,C19orf66,,55337,,
9811,ZNF132,,7691,,
9812,NEUROG3,,50674,,
9813,DYNLT1,,6993,,
9814,LAMP1,,3916,,
9815,ZNF391,,346157,,
9816,C18orf25,,147339,,
9817,MAGEB1,,4112,,
9818,HIPK3,,10114,,
9819,SRA1,,10011,,
9820,MUC3B,,57876,,
9821,SEH1L,,81929,,
9822,ARID3A,,1820,,
9823,HSPH1,,10808,,
9824,CSRNP2,,81566,,
9825,NPR2,,4882,,
9826,CREB1,,1385,,
9827,PSD3,,23362,,
9828,RNF112,,7732,,
9829,MSLN,,10232,,
9830,MBLAC2,,153364,,
9831,SLC35E2,,9906,,
9832,HSD17B14,,51171,,
9833,RIC3,,79608,,
9834,DPP6,,1804,,
9835,MED6,,10001,,
9836,CIZ1,,25792,,
9837,TNRC6B,,23112,,
9838,ITIH2,,3698,,
9839,EHD1,,10938,,
9840,GPR172A,,79581,,
9841,POU4F2,,5458,,
9842,RTN2,,6253,,
9843,EMR3,,84658,,
9844,PHF16,,9767,,
9845,CA1,,759,,
9846,CCNT2,,905,,
9847,GEMIN4,,50628,,
9848,TMEM104,,54868,,
9849,LOC647157,,647157,,
9850,CD40LG,,959,,
9851,DDX51,,317781,,
9852,PALM,,5064,,
9853,TCF4,,6925,,
9854,STOX1,,219736,,
9855,YWHAG,,7532,,
9856,F8,,2157,,
9857,FARSA,,2193,,
9858,TOM1L1,,10040,,
9859,BBS2,,583,,
9860,RANBP9,,10048,,
9861,FAM78A,,286336,,
9862,MCHR1,,2847,,
9863,LOC127841,,127841,,
9864,OPRL1,,4987,,
9865,HSD17B7,,51478,,
9866,MEIS2,,4212,,
9867,FAM190B,,54462,,
9868,DEFA3,,1668,,
9869,SLURP1,,57152,,
9870,CYGB,,114757,,
9871,ADAP2,,55803,,
9872,WWP2,,11060,,
9873,RTDR1,,27156,,
9874,PGLYRP1,,8993,,
9875,PPRC1,,23082,,
9876,LSM1,,27257,,
9877,TM7SF3,,51768,,
9878,PFAS,,5198,,
9879,LINC00472,,79940,,
9880,PCBD2,,84105,,
9881,MXRA7,,439921,,
9882,FBXO25,,26260,,
9883,EIF4A1,,1973,,
9884,CAMKK1,,84254,,
9885,MIF4GD,,57409,,
9886,SNX29,,92017,,
9887,ZNF354A,,6940,,
9888,CEBPZ,,10153,,
9889,RMND5B,,64777,,
9890,KLRK1,,22914,,
9891,NELF,,26012,,
9892,SSX1,,6756,,
9893,ARMC2,,84071,,
9894,TTC14,,151613,,
9895,KRT27,,342574,,
9896,CS,,1431,,
9897,FAM106A,,80039,,
9898,RANGAP1,,5905,,
9899,SKAP1,,8631,,
9900,WAS,,7454,,
9901,SERPINA4,,5267,,
9902,C19orf20,,91978,,
9903,SLC41A3,,54946,,
9904,DNAJB2,,3300,,
9905,SSBP4,,170463,,
9906,HOXA9,,3205,,
9907,KLK14,,43847,,
9908,FTHL17,,53940,,
9909,IRF3,,3661,,
9910,KBTBD7,,84078,,
9911,C4orf52,,389203,,
9912,CYP4A11,,1579,,
9913,TRERF1,,55809,,
9914,PON2,,5445,,
9915,ERVK-6,,64006,,
9916,TDRKH,,11022,,
9917,ETFDH,,2110,,
9918,STK40,,83931,,
9919,GPR55,,9290,,
9920,RAB4A,,5867,,
9921,THRAP3,,9967,,
9922,LINC00328,,51152,,
9923,PCCA,,5095,,
9924,DEM1,,64789,,
9925,TPD52L3,,89882,,
9926,SLC22A13,,9390,,
9927,B4GALT7,,11285,,
9928,ACACB,,32,,
9929,CLEC1B,,51266,,
9930,USP2,,9099,,
9931,FBXL18,,80028,,
9932,ZNF33B,,7582,,
9933,KDM6B,,23135,,
9934,LPCAT2,,54947,,
9935,GALNT4,,8693,,
9936,GIP,,2695,,
9937,FNDC9,,408263,,
9938,FNBP4,,23360,,
9939,INPP5A,,3632,,
9940,WDR67,,93594,,
9941,INCA1,,388324,,
9942,SREK1IP1,,285672,,
9943,MSR1,,4481,,
9944,ASB11,,140456,,
9945,TDP2,,51567,,
9946,TRAPPC8,,22878,,
9947,MBOAT7,,79143,,
9948,LOC145474,,145474,,
9949,ASAP3,,55616,,
9950,CDRT15,,146822,,
9951,NT5DC1,,221294,,
9952,SHQ1,,55164,,
9953,OCEL1,,79629,,
9954,MAP1LC3C,,440738,,
9955,CCDC106,,29903,,
9956,TPSB2,,64499,,
9957,HHLA3,,11147,,
9958,FAM208B,,54906,,
9959,NUDT9,,53343,,
9960,SHROOM2,,357,,
9961,RABEP2,,79874,,
9962,PUS7L,,83448,,
9963,LRRC40,,55631,,
9964,CLCN7,,1186,,
9965,KIAA1467,,57613,,
9966,ROGDI,,79641,,
9967,RAB12,,201475,,
9968,ANKS6,,203286,,
9969,SOCS7,,30837,,
9970,SHOX,,6473,,
9971,STAC,,6769,,
9972,DPPA5,,340168,,
9973,NSUN5P2,,260294,,
9974,YEATS4,,8089,,
9975,CECR5,,27440,,
9976,ATP5C1,,509,,
9977,RNF152,,220441,,
9978,ENDOU,,8909,,
9979,SCARF2,,91179,,
9980,TRO,,7216,,
9981,LRRC33,,375387,,
9982,SLC13A4,,26266,,
9983,MICAL3,,57553,,
9984,DEC1,,50514,,
9985,SLC17A3,,10786,,
9986,AGTPBP1,,23287,,
9987,EXOC6B,,23233,,
9988,SPATS2,,65244,,
9989,PHACTR2,,9749,,
9990,SLC10A1,,6554,,
9991,SPAG16,,79582,,
9992,FUZ,,80199,,
9993,LEPROT,,54741,,
9994,RCOR1,,23186,,
9995,VPS53,,55275,,
9996,PRLH,,51052,,
9997,RAB27A,,5873,,
9998,RMI1,,80010,,
9999,ANKRD44,,91526,,
10000,PIP5K1B,,8395,,
10001,SLC12A4,,6560,,
10002,MRI1,,84245,,
10003,MYO9B,,4650,,
10004,WRNIP1,,56897,,
10005,QSOX2,,169714,,
10006,ZNF628,,89887,,
10007,MAPK1,,5594,,
10008,EARS2,,124454,,
10009,PHF11,,51131,,
10010,TMC6,,11322,,
10011,DRP2,,1821,,
10012,ZXDC,,79364,,
10013,FAM204A,,63877,,
10014,HOXC13,,3229,,
10015,ZNF556,,80032,,
10016,ADCY7,,113,,
10017,MCM3AP-AS1,,114044,,
10018,C14orf109,,26175,,
10019,POLR3B,,55703,,
10020,STX3,,6809,,
10021,RRN3P1,,730092,,
10022,CHD9,,80205,,
10023,TMEM163,,81615,,
10024,VGLL3,,389136,,
10025,MCL1,,4170,,
10026,UCK2,,7371,,
10027,PPP1CB,,5500,,
10028,B3GAT3,,26229,,
10029,MAP3K7,,6885,,
10030,CIB2,,10518,,
10031,PTPRD,,5789,,
10032,COX7A1,,1346,,
10033,ATF7IP,,55729,,
10034,SLC39A13,,91252,,
10035,FAM131A,,131408,,
10036,LGALS8,,3964,,
10037,RBL2,,5934,,
10038,ITM2A,,9452,,
10039,SLC6A2,,6530,,
10040,COMMD9,,29099,,
10041,PLA2G12B,,84647,,
10042,CARD14,,79092,,
10043,TCEA3,,6920,,
10044,HEXA,,3073,,
10045,VPS8,,23355,,
10046,NOL10,,79954,,
10047,PRO1621,,29007,,
10048,PRKACA,,5566,,
10049,GUCY1A2,,2977,,
10050,ZNF202,,7753,,
10051,STBD1,,8987,,
10052,LOC440309,,440309,,
10053,EXOC5,,10640,,
10054,HERC2P3,,283755,,
10055,ELMO1,,9844,,
10056,ATAT1,,79969,,
10057,ACSL5,,51703,,
10058,GART,,2618,,
10059,MPPE1,,65258,,
10060,HERC4,,26091,,
10061,ZC3H12C,,85463,,
10062,SH2D1B,,117157,,
10063,TNFSF4,,7292,,
10064,AP1B1,,162,,
10065,KIAA1804,,84451,,
10066,SIX3,,6496,,
10067,ANO7,,50636,,
10068,ASPSCR1,,79058,,
10069,PLD3,,23646,,
10070,PAX5,,5079,,
10071,BIN2,,51411,,
10072,CST2,,1470,,
10073,VANGL1,,81839,,
10074,EFNB3,,1949,,
10075,ADAP1,,11033,,
10076,ZNF408,,79797,,
10077,TEAD4,,7004,,
10078,ARHGAP39,,80728,,
10079,C11orf75,,56935,,
10080,GAB1,,2549,,
10081,FLJ45340,,402483,,
10082,ZNF697,,90874,,
10083,SNHG6,,641638,,
10084,BCAS2,,10286,,
10085,MS4A2,,2206,,
10086,SLC4A10,,57282,,
10087,CDC42BPB,,9578,,
10088,ARHGAP19,,84986,,
10089,SYN3,,8224,,
10090,ABL2,,27,,
10091,ZNF503,,84858,,
10092,PACSIN1,,29993,,
10093,C9orf69,,90120,,
10094,SLC24A6,,80024,,
10095,FOXN4,,121643,,
10096,IMPAD1,,54928,,
10097,PDE4A,,5141,,
10098,C19orf51,,352909,,
10099,TLR10,,81793,,
10100,CBR1,,873,,
10101,CEP97,,79598,,
10102,TAF1A,,9015,,
10103,ERI2,,112479,,
10104,UBE2V2,,7336,,
10105,BAP1,,8314,,
10106,IFNGR2,,3460,,
10107,ZNF33A,,7581,,
10108,TIMM23,,100287932,,
10109,UTP18,,51096,,
10110,SYN2,,6854,,
10111,FTMT,,94033,,
10112,ZC3H15,,55854,,
10113,LRRC8E,,80131,,
10114,C9orf125,,84302,,
10115,LOC145945,,145945,,
10116,PUS3,,83480,,
10117,TRMT61A,,115708,,
10118,CBLL1,,79872,,
10119,KIF1B,,23095,,
10120,ENPP5,,59084,,
10121,TRIM54,,57159,,
10122,ZG16,,653808,,
10123,PHLPP1,,23239,,
10124,ST6GALNAC3,,256435,,
10125,MREG,,55686,,
10126,SNORA68,,26780,,
10127,TMEM160,,54958,,
10128,ENDOD1,,23052,,
10129,UBA6,,55236,,
10130,CDC23,,8697,,
10131,FAHD1,,81889,,
10132,MOSPD2,,158747,,
10133,NUDCD1,,84955,,
10134,BLK,,640,,
10135,KRTAP8-1,,337879,,
10136,PCSK9,,255738,,
10137,LOC646762,,646762,,
10138,LMTK3,,114783,,
10139,DPYSL5,,56896,,
10140,RFXANK,,8625,,
10141,APOBEC3C,,27350,,
10142,FBXO3,,26273,,
10143,KIAA1644,,85352,,
10144,TSNAXIP1,,55815,,
10145,GPRIN1,,114787,,
10146,GGCT,,79017,,
10147,MRPS2,,51116,,
10148,TMEM180,,79847,,
10149,FRMD4A,,55691,,
10150,ARF6,,382,,
10151,PGBD5,,79605,,
10152,NACA2,,342538,,
10153,SMC3,,9126,,
10154,SHE,,126669,,
10155,MINK1,,50488,,
10156,TCEB3,,6924,,
10157,SNRPA1,,6627,,
10158,VIP,,7432,,
10159,LAMA2,,3908,,
10160,GALR2,,8811,,
10161,BCL7C,,9274,,
10162,LOC92659,,92659,,
10163,PIK3R5,,23533,,
10164,NIPAL2,,79815,,
10165,ZMYND19,,116225,,
10166,GAL3ST3,,89792,,
10167,HSP90B1,,7184,,
10168,KRT37,,8688,,
10169,ACIN1,,22985,,
10170,NECAB3,,63941,,
10171,PBOV1,,59351,,
10172,FRS3,,10817,,
10173,PARVB,,29780,,
10174,FERMT1,,55612,,
10175,SLC35A2,,7355,,
10176,ATM,,472,,
10177,LOC650293,,650293,,
10178,RHOBTB2,,23221,,
10179,OGG1,,4968,,
10180,NDST2,,8509,,
10181,MLLT6,,4302,,
10182,KATNAL1,,84056,,
10183,RASAL3,,64926,,
10184,LOC100421561,,100421561,,
10185,WDR47,,22911,,
10186,C21orf56,,84221,,
10187,TMEM9,,252839,,
10188,CRNKL1,,51340,,
10189,BCKDHB,,594,,
10190,SENP7,,57337,,
10191,GTF2E2,,2961,,
10192,KTI12,,112970,,
10193,SLC35A1,,10559,,
10194,DPY19L1,,23333,,
10195,LOC284120,,284120,,
10196,MTA1,,9112,,
10197,SF3B1,,23451,,
10198,PLCB2,,5330,,
10199,C2orf56,,55471,,
10200,IRAK1,,3654,,
10201,G6PC2,,57818,,
10202,SMTNL1,,219537,,
10203,HOMER2,,9455,,
10204,SEL1L,,6400,,
10205,FBXO8,,26269,,
10206,ZNF415,,55786,,
10207,LRP4,,4038,,
10208,MIR17HG,,407975,,
10209,TERF1,,7013,,
10210,CALM1,,801,,
10211,PIGS,,94005,,
10212,PCGF3,,10336,,
10213,GNL3LP1,,80060,,
10214,PILRB,,29990,,
10215,TSN,,7247,,
10216,CELA3A,,10136,,
10217,LPP,,4026,,
10218,PDGFRB,,5159,,
10219,C22orf29,,79680,,
10220,ATG14,,22863,,
10221,JAKMIP3,,282973,,
10222,CKM,,1158,,
10223,CDV3,,55573,,
10224,NCAM2,,4685,,
10225,NAGPA,,51172,,
10226,BAZ1A,,11177,,
10227,ACADS,,35,,
10228,ZBTB49,,166793,,
10229,ZNF334,,55713,,
10230,LOC283194,,283194,,
10231,SAT2,,112483,,
10232,GLTP,,51228,,
10233,CTSO,,1519,,
10234,TRPM6,,140803,,
10235,PACRGL,,133015,,
10236,C16orf88,,400506,,
10237,MARCH9,,92979,,
10238,ZNF671,,79891,,
10239,ACF,,387569,,
10240,IL12A,,3592,,
10241,MTAP,,4507,,
10242,WHSC1L1,,54904,,
10243,NFYA,,4800,,
10244,FGL1,,2267,,
10245,GUSBP1,,728411,,
10246,TNP2,,7142,,
10247,IL20RA,,53832,,
10248,DNAJC21,,134218,,
10249,TAF2,,6873,,
10250,RSPO2,,340419,,
10251,SLC12A1,,6557,,
10252,CLCC1,,23155,,
10253,NRBF2,,29982,,
10254,DTYMK,,1841,,
10255,CAMKK2,,10645,,
10256,PPT1,,5538,,
10257,LOC440157,,440157,,
10258,NOL6,,65083,,
10259,STARD3,,10948,,
10260,STOML2,,30968,,
10261,NUDT4,,11163,,
10262,NUP188,,23511,,
10263,NUP37,,79023,,
10264,IRX1,,79192,,
10265,SELE,,6401,,
10266,GCDH,,2639,,
10267,ZNF155,,7711,,
10268,MSRB3,,253827,,
10269,AQP6,,363,,
10270,GPATCH1,,55094,,
10271,ZBTB11,,27107,,
10272,APH1B,,83464,,
10273,MLLT10,,8028,,
10274,NAA30,,122830,,
10275,TMEM93,,83460,,
10276,LOC100128178,,100128178,,
10277,B3GALNT2,,148789,,
10278,MEF2B,,100271849,,
10279,MYO5A,,4644,,
10280,RBFA,,79863,,
10281,PPP4R2,,151987,,
10282,EGLN1,,54583,,
10283,UBE2CBP,,90025,,
10284,KCNAB1,,7881,,
10285,ROD1,,9991,,
10286,HSPA9,,3313,,
10287,EYA2,,2139,,
10288,TTC36,,143941,,
10289,ORMDL3,,94103,,
10290,RSG1,,79363,,
10291,CABIN1,,23523,,
10292,MOCS1,,4337,,
10293,TBCE,,6905,,
10294,CRAT,,1384,,
10295,BBS10,,79738,,
10296,MDM4,,4194,,
10297,ITGAL,,3683,,
10298,GCC1,,79571,,
10299,BCL2L1,,598,,
10300,ZNF430,,80264,,
10301,DECR1,,1666,,
10302,SCN5A,,6331,,
10303,C19orf60,,55049,,
10304,SEPT11,,55752,,
10305,NT5DC3,,51559,,
10306,MED12L,,116931,,
10307,ANAPC13,,25847,,
10308,AASS,,10157,,
10309,SBNO2,,22904,,
10310,GZMK,,3003,,
10311,RPL7,,6129,,
10312,CCL8,,6355,,
10313,ZNF177,,7730,,
10314,ELF2,,1998,,
10315,ZMYM3,,9203,,
10316,LOC644872,,644872,,
10317,CDKL1,,8814,,
10318,TAS2R16,,50833,,
10319,FAM13A,,10144,,
10320,EHBP1L1,,254102,,
10321,PHF10,,55274,,
10322,ZNF638,,27332,,
10323,CNGB1,,1258,,
10324,PDP1,,54704,,
10325,C7orf55,,154791,,
10326,UBR1,,197131,,
10327,PMF1,,11243,,
10328,FAM123B,,139285,,
10329,DPAGT1,,1798,,
10330,RPL29P31,,284064,,
10331,MTHFS,,10588,,
10332,FCN3,,8547,,
10333,GIMAP4,,55303,,
10334,TPP1,,1200,,
10335,ADARB2,,105,,
10336,DEGS2,,123099,,
10337,NCOR2,,9612,,
10338,VMA21,,203547,,
10339,FAM186B,,84070,,
10340,BORA,,79866,,
10341,FLJ22184,,80164,,
10342,KRT76,,51350,,
10343,METAP1,,23173,,
10344,NUCB1,,4924,,
10345,C6orf1,,221491,,
10346,CBY1,,25776,,
10347,MBL1P,,8512,,
10348,RNF215,,200312,,
10349,ZNF789,,285989,,
10350,BAG6,,7917,,
10351,NME1,,4830,,
10352,EPB41L2,,2037,,
10353,PLA1A,,51365,,
10354,LOC282997,,282997,,
10355,UHRF2,,115426,,
10356,CRYL1,,51084,,
10357,PIH1D1,,55011,,
10358,BUTR1,,100129094,,
10359,PTCD1,,26024,,
10360,CHST10,,9486,,
10361,PPP2R5C,,5527,,
10362,C9orf66,,157983,,
10363,GCNT2,,2651,,
10364,PRKAA2,,5563,,
10365,MAP2K1,,5604,,
10366,POU2F2,,5452,,
10367,PRKRIR,,5612,,
10368,WSB2,,55884,,
10369,GTF2IRD1,,9569,,
10370,PSG11,,5680,,
10371,AKAP3,,10566,,
10372,C10orf92,,54777,,
10373,HRAS,,3265,,
10374,KAL1,,3730,,
10375,ZNF331,,55422,,
10376,FBXL6,,26233,,
10377,SLC2A11,,66035,,
10378,OBFC1,,79991,,
10379,PRRX2,,51450,,
10380,GABRG3,,2567,,
10381,CT62,,196993,,
10382,MYEF2,,50804,,
10383,STX6,,10228,,
10384,RANP6,,100128266,,
10385,PRDM12,,59335,,
10386,ABCB10,,23456,,
10387,HIGD1A,,25994,,
10388,PPP3CB,,5532,,
10389,ACTR3,,10096,,
10390,CCNH,,902,,
10391,AKR1E2,,83592,,
10392,SH3GLB1,,51100,,
10393,DDX11L2,,84771,,
10394,DMXL1,,1657,,
10395,GLRX2,,51022,,
10396,BTBD18,,643376,,
10397,CYP3A5,,1577,,
10398,ANKRD7,,56311,,
10399,TDRD12,,91646,,
10400,PLAC8,,51316,,
10401,MLL5,,55904,,
10402,INO80C,,125476,,
10403,KRIT1,,889,,
10404,CNOT2,,4848,,
10405,KLHL29,,114818,,
10406,C15orf63,,25764,,
10407,CADM3,,57863,,
10408,SCGB3A2,,117156,,
10409,SUCLA2,,8803,,
10410,CDH1,,999,,
10411,CNR1,,1268,,
10412,C1orf201,,90529,,
10413,DHRS13,,147015,,
10414,CDK11B,,984,,
10415,HENMT1,,113802,,
10416,FKTN,,2218,,
10417,NTAN1,,123803,,
10418,CABP2,,51475,,
10419,KALRN,,8997,,
10420,C14orf101,,54916,,
10421,SHROOM3,,57619,,
10422,GGTLC1,,92086,,
10423,NOP2,,4839,,
10424,NUDT7,,283927,,
10425,CCDC51,,79714,,
10426,DIEXF,,27042,,
10427,ZNF623,,9831,,
10428,RAB21,,23011,,
10429,HYMAI,,57061,,
10430,UBN1,,29855,,
10431,KIAA0247,,9766,,
10432,CSF2RBP1,,23772,,
10433,PET112,,5188,,
10434,HAGH,,3029,,
10435,FTH1,,2495,,
10436,ZC3HC1,,51530,,
10437,PSMD7,,5713,,
10438,CELA1,,1990,,
10439,MBTPS2,,51360,,
10440,CCL7,,6354,,
10441,FAM107A,,11170,,
10442,CFC1,,55997,,
10443,ANKRD43,,134548,,
10444,MTFP1,,51537,,
10445,MED4,,29079,,
10446,RSBN1,,54665,,
10447,LPCAT1,,79888,,
10448,ELN,,2006,,
10449,GGNBP2,,79893,,
10450,IL15,,3600,,
10451,EFHC1,,114327,,
10452,IGLJ3,,28831,,
10453,RNPC3,,55599,,
10454,CADPS,,8618,,
10455,VAMP8,,8673,,
10456,ZNF629,,23361,,
10457,GATA3,,2625,,
10458,FAM54A,,113115,,
10459,PRKRA,,8575,,
10460,FAM205B,,389715,,
10461,SEMA3F,,6405,,
10462,STIL,,6491,,
10463,PHGR1,,644844,,
10464,PM20D1,,148811,,
10465,GRAP2,,9402,,
10466,ITGB3,,3690,,
10467,TLCD1,,116238,,
10468,TMEM132B,,114795,,
10469,DISC1,,27185,,
10470,PPP1R3B,,79660,,
10471,LMBR1,,64327,,
10472,NXT2,,55916,,
10473,FXYD4,,53828,,
10474,CETN1,,1068,,
10475,FBXO33,,254170,,
10476,ACOT8,,10005,,
10477,CDKAL1,,54901,,
10478,AP3B2,,8120,,
10479,ELOVL4,,6785,,
10480,RBM38,,55544,,
10481,DOLK,,22845,,
10482,CALHM2,,51063,,
10483,PRAMEF5,,343068,,
10484,RSF1,,51773,,
10485,ATL2,,64225,,
10486,ZMYM6,,9204,,
10487,VGLL4,,9686,,
10488,MTM1,,4534,,
10489,CDK19,,23097,,
10490,DDOST,,1650,,
10491,DDX23,,9416,,
10492,METTL3,,56339,,
10493,TNK2,,10188,,
10494,C10orf12,,26148,,
10495,BCAS4,,55653,,
10496,HS1BP3,,64342,,
10497,USP5,,8078,,
10498,NUDT13,,25961,,
10499,IDE,,3416,,
10500,CPB1,,1360,,
10501,MB,,4151,,
10502,PHF12,,57649,,
10503,DDA1,,79016,,
10504,GALT,,2592,,
10505,GTF3C6,,112495,,
10506,ADAMTS8,,11095,,
10507,NIPSNAP3A,,25934,,
10508,GBA,,2629,,
10509,FLJ40292,,643210,,
10510,SPDYE1,,285955,,
10511,UBTD2,,92181,,
10512,KLHDC2,,23588,,
10513,WRN,,7486,,
10514,ITGA10,,8515,,
10515,RAD51B,,5890,,
10516,MED29,,55588,,
10517,EHD2,,30846,,
10518,ANKLE2,,23141,,
10519,TMEM159,,57146,,
10520,KAAG1,,353219,,
10521,SCAND1,,51282,,
10522,KIAA0506,,57239,,
10523,UPF3B,,65109,,
10524,KDM4A,,9682,,
10525,LOC650946,,650946,,
10526,ZNF266,,10781,,
10527,GLI3,,2737,,
10528,COIL,,8161,,
10529,KCTD9,,54793,,
10530,SLCO1B1,,10599,,
10531,OTUD6B,,51633,,
10532,PPP4C,,5531,,
10533,MRPL15,,29088,,
10534,TUBGCP2,,10844,,
10535,BTN3A2,,11118,,
10536,LILRA3,,11026,,
10537,ZIM3,,114026,,
10538,ZNF157,,7712,,
10539,DDX27,,55661,,
10540,BIRC6,,57448,,
10541,FMNL2,,114793,,
10542,NEU2,,4759,,
10543,C6orf124,,653483,,
10544,PRG4,,10216,,
10545,PLCXD2,,257068,,
10546,SSTR3,,6753,,
10547,C14orf113,,54792,,
10548,SLC35E4,,339665,,
10549,MSH3,,4437,,
10550,COL9A2,,1298,,
10551,CPT2,,1376,,
10552,MYO1G,,64005,,
10553,BMP8B,,656,,
10554,ACOT9,,23597,,
10555,MAX,,4149,,
10556,GSTTP2,,653399,,
10557,MARCH7,,64844,,
10558,NUP50,,10762,,
10559,LILRA5,,353514,,
10560,PPM1N,,147699,,
10561,SOX4,,6659,,
10562,ME2,,4200,,
10563,PPAPDC3,,84814,,
10564,ZNF544,,27300,,
10565,PPIL4,,85313,,
10566,MINPP1,,9562,,
10567,PLEKHA1,,59338,,
10568,CSNK1G3,,1456,,
10569,PCCB,,5096,,
10570,TLN1,,7094,,
10571,ABHD4,,63874,,
10572,SNRPN,,6638,,
10573,MGC4771,,84754,,
10574,SMARCA5,,8467,,
10575,C1QTNF4,,114900,,
10576,CD300LD,,100131439,,
10577,C17orf108,,201229,,
10578,ZNF432,,9668,,
10579,RNF168,,165918,,
10580,TBC1D15,,64786,,
10581,DHTKD1,,55526,,
10582,WDR37,,22884,,
10583,PGK2,,5232,,
10584,ZNF180,,7733,,
10585,TBX6,,6911,,
10586,ZNF808,,388558,,
10587,NOBOX,,135935,,
10588,PARP6,,56965,,
10589,GNB5,,10681,,
10590,SPATA2L,,124044,,
10591,GMCL1,,64395,,
10592,C5orf20,,140947,,
10593,SYNJ2BP,,55333,,
10594,DVL3,,1857,,
10595,MUM1,,84939,,
10596,IL12RB2,,3595,,
10597,EHBP1,,23301,,
10598,AGTRAP,,57085,,
10599,MTMR3,,8897,,
10600,ANGPT1,,284,,
10601,ZNF787,,126208,,
10602,SMARCD1,,6602,,
10603,PCDHA12,,56137,,
10604,CYB561D2,,11068,,
10605,SHISA8,,440829,,
10606,SNX32,,254122,,
10607,IGFALS,,3483,,
10608,MS4A6C,,83662,,
10609,CEP76,,79959,,
10610,C12orf52,,84934,,
10611,SMYD2,,56950,,
10612,DCLK2,,166614,,
10613,ZBBX,,79740,,
10614,SCGB2A2,,4250,,
10615,RNASEH2A,,10535,,
10616,ACP6,,51205,,
10617,GCM2,,9247,,
10618,ARIH1,,25820,,
10619,CDS1,,1040,,
10620,ATP1A3,,478,,
10621,SLC30A9,,10463,,
10622,TCEAL3,,85012,,
10623,SPIN1,,10927,,
10624,ALOXE3,,59344,,
10625,BEAN1,,146227,,
10626,SYNCRIP,,10492,,
10627,ARAP1,,116985,,
10628,POF1B,,79983,,
10629,HRH3,,11255,,
10630,SEPT4,,5414,,
10631,TSEN34,,79042,,
10632,TPSAB1,,7177,,
10633,CTNNBL1,,56259,,
10634,SIKE1,,80143,,
10635,PSAT1P1,,137133,,
10636,RBM,,731568,,
10637,PRH2,,5555,,
10638,CCL6,,6353,,
10639,C22orf24,,25775,,
10640,AGA,,175,,
10641,NFX1,,4799,,
10642,NKIRAS2,,28511,,
10643,C1orf56,,54964,,
10644,SLC4A1AP,,22950,,
10645,ETAA1,,54465,,
10646,EIF1AY,,9086,,
10647,SLC9B2,,133308,,
10648,PFKFB1,,5207,,
10649,CDK3,,1018,,
10650,TBC1D1,,23216,,
10651,PDE4C,,5143,,
10652,PSMD14,,10213,,
10653,SYT9,,143425,,
10654,ZNF414,,84330,,
10655,NR2C2AP,,126382,,
10656,LOC100289650,,100289650,,
10657,ITPA,,3704,,
10658,NDUFB5,,4711,,
10659,POU2F1,,5451,,
10660,KCTD15,,79047,,
10661,AMN1,,196394,,
10662,MLN,,4295,,
10663,CAMK2D,,817,,
10664,CCBP2,,1238,,
10665,GPC5,,2262,,
10666,SOS2,,6655,,
10667,CYP3A43,,64816,,
10668,GGTA1P,,2681,,
10669,SLITRK5,,26050,,
10670,LACC1,,144811,,
10671,TMEM173,,340061,,
10672,LOC100133583,,100133583,,
10673,PNISR,,25957,,
10674,DMBT1,,1755,,
10675,HNRNPU-AS1,,284702,,
10676,PGM5,,5239,,
10677,BRF1,,2972,,
10678,SULT2B1,,6820,,
10679,XRCC4,,7518,,
10680,DNASE2B,,58511,,
10681,TRNAU1AP,,54952,,
10682,LOC401131,,401131,,
10683,EWSR1,,2130,,
10684,SLC35A4,,113829,,
10685,TRABD,,80305,,
10686,OR7A5,,26659,,
10687,TXNDC16,,57544,,
10688,POU5F1P4,,645682,,
10689,GDF9,,2661,,
10690,BDH2,,56898,,
10691,PROSER1,,80209,,
10692,LOC84989,,84989,,
10693,WDR87,,83889,,
10694,C5orf45,,51149,,
10695,LARP4B,,23185,,
10696,PHAX,,51808,,
10697,DENND3,,22898,,
10698,FAM86A,,196483,,
10699,TAS2R38,,5726,,
10700,SCRN2,,90507,,
10701,TUBB4B,,10383,,
10702,CEP70,,80321,,
10703,CPEB1,,64506,,
10704,ZNF614,,80110,,
10705,ATP6V1C2,,245973,,
10706,OR52K3P,,390035,,
10707,TIGD6,,81789,,
10708,SMAD1,,4086,,
10709,MED17,,9440,,
10710,EBI3,,10148,,
10711,ASMTL,,8623,,
